66,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,8,1/1/3/6/9/9,SMART BABY,A160,125,Z Purton,,11,C Fownes,52,+7,1241,-6,1.49.69,5,-,g,997050,1,V,Mr & Mrs Chan Tak Wa,Shamardal,Marine City,PP,2018-12-11 17:03:20
67,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,11,12/14/7/12/14/14,SINCERE HORSE,A386,119,C Murray,1,10,T P Yung,25,-5,1038,+11,,4,-,g,0,* 1,B-,Samuel Chan Min,Not A Single Doubt,Five Star Belle,PPG,2018-12-11 17:03:20
68,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,8,9/1/2/4/7/4,COMPLACENCY,B116,123,K Teetan,,4,A S Cruz,66,0,1091,+1,,4,-,g,782000,+ 1,B/TT,"Alexander Yeung Kwok Kai, Edward Yeung, Kenny Cheng Tsin Ki & Michael Cheng Ka Kit",Charge Forward,Jemison,PPG,2018-12-11 17:03:20
69,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,10,10/5/5/11/11/12,SPRING WIN,V157,122,N Callan,,2,P F Yiu,49,-2,1076,-1,1.09.66,6,-,g,64400,* 2,B,Yu Pang Chun & Yu Kwok Chun,Magic Albert,Inaname,PPG,2018-12-11 17:03:20
70,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,10,2/6/2/3/11/5,APPLAUSE,A023,118,Z Purton,2,7,K H Ting,45,+1,1085,-1,1.10.35,6,-,g,510600,1,B,Chocolate Syndicate,Lope de Vega,Isola Di Capri,PP,2018-12-11 17:03:20
71,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,7,3/11/4/5/4/3,SLEEP EDUCATION,A362,123,K Teetan,,11,D E Ferraris,69,0,1003,+13,1.40.26,6,-,g,289800,1,,David Hui Cheung Wing,Visionaire,Sweet Virginia,PP,2018-12-11 17:03:20
72,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,9,-,FLYING TIGER HERO,C119,123,C Murray,,4,R Gibson,70,-,1078,-,,3,-,g,0,+ 1,,Wallace Chim Hon Chun & Leung Man Wei,Society Rock,Snowtime,PP,2018-12-11 17:03:20
73,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,10,8/5/7/6/6/9,HAPPY HAPPY,A348,120,M Chadwick,,8,L Ho,27,-2,1160,-3,,5,-,g,24150,2,H2,Donna Cheung Hoi Ling & Vivian Kao,Rip Van Winkle,Molly Dear,PPG,2018-12-11 17:03:20
74,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,9,8/1/3/8/8/1,FINE WITH ME,T178,122,U Rispoli,,9,K H Ting,49,0,1097,+2,,6,-,g,630200,+ 1,B,Fraternity Syndicate,Starcraft,It Had To Be You,PPG,2018-12-11 17:03:20
75,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,12,8/12/11/14/14/13,MASSIVE POWER,T339,113,H T Mo(-5),,1,L Ho,10,-3,1105,-5,1.40.81,7,-,g,0,1,H/SR1/V2,Chan Kam Hung & Alan Chan Kin On,Pins,Lucida,ISG,2018-12-11 17:03:20
76,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,9,9/12/7/1/4/6,SPEED VISION,B211,121,C Wong(-7),,1,F C Lor,64,-2,1155,+2,1.10.85,3,-,g,0,+ 1,B/TT,Yeung Pak Yau,Helmet,Sunburnt,PPG,2018-12-11 17:03:20
77,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,11,7/8/5/13/7/3,FIRE AND GOLD,B004,118,A Badel,,9,C H Yip,45,-2,1071,-18,1.11.46,5,-,g,32200,* 1,TT,Victor Hui Chun Fui,Charge Forward,La Viva La Rock,PPG,2018-12-11 17:03:20
78,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,11,6/3/13/10/11,DEAL MAKER,B023,118,K C Leung,,9,T P Yung,45,-3,1150,+16,1.10.54,5,-,g,0,+ 1,H,Raymond Lee Wai Man,Darci Brahma,Wildcat Woman,PPG,2018-12-11 17:03:20
79,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,8,8/2/5/2/2/1,RELENTLESS ME,A178,121,C Schofield,,6,W Y So,67,0,1155,-10,1.40.65,5,-,g,655500,1,,Bankee Kwan Pak Hoo,Statue Of Liberty,Snow Flight,PPG,2018-12-11 17:03:20
80,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,10,3/4/2/3/4/2,STAR OF JOY,A171,119,Z Purton,1,9,C S Shum,66,0,1062,+2,0.57.73,5,-,g,703800,+ 1,TT,Lo Chuen Hang,Snitzel,At Ease,PP,2018-12-11 17:03:20
81,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,11,10/12/12/10/10/12,SO GENEROUS,V402,119,W M Lai,,11,C H Yip,26,-8,979,0,,5,-,g,0,2,H/TT1,Generous Syndicate,Tavistock,Amber Sea,PPG,2018-12-11 17:03:20
82,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,10,10/8/3/2/1/3,GOLDEN KID,V232,120,M Chadwick,,3,K W Lui,47,-1,1089,-6,1.50.43,6,-,g,105800,* 1,V,Lau Ying Kin,Holy Roman Emperor,Lacandona,PP,2018-12-11 17:03:20
83,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,10,12/12/10/1/13/10,SALTO OLIMPICO,A350,120,K C Leung,,3,D J Hall,63,-1,1130,0,1.10.77,5,-,h,0,* 1,,Kent Leung Kin Keung,Holy Roman Emperor,Sarada,PP,2018-12-11 17:03:20
84,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,12,6/8/5/2/10/11,OPEN HOUSE,A197,116,C Y Ho(-2),1,6,D J Hall,43,-1,1025,-3,1.10.34,5,-,g,0,+ 1,,Eric Xu Wei,Vocalised,Christinas Letter,PP,2018-12-11 17:03:20
